"ID","Created Date","Updated Date","Owner","capitulo","Chapter_Title","Name_Translation","Location","Context","Assembly_Present","Main_Dialogue","Main_Teaching","Miraculous_Manifestations","Spiritual_Progression","Transition","Unique_Elements"
"2ade4e69-89b7-4898-a581-c958d7b19f1c",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",18,"RATNACŪḌA","Coroa de Jóias","A cidade de Siṃhapota, em um mercado movimentado, e sua casa de dez andares.","Sudhana encontra Ratnacūḍa e é convidado para sua casa, uma estrutura magnífica de dez andares, que funciona como um mandala tridimensional da jornada do bodhisattva. Cada andar revela um estágio mais elevado da prática e da realização, demonstrando o progresso através dos bhūmis (níveis de bodhisattva).","Cada andar da casa tem sua própria assembleia de bodhisattvas, correspondendo ao nível de realização daquele andar, culminando com a visão de todos os Budas no décimo andar.","Sudhana, maravilhado com a casa, pergunta a Ratnacūḍa sobre a causa de sua boa fortuna. Ratnacūḍa narra a história de sua oferenda de incenso ao Buda Anantaraśmidharmadhātusamalaṃkṛtadharmarāja e sua subsequente dedicação tripla do mérito, explicando que este ato único foi a semente para todas as suas realizações atuais.","A liberação do bodhisattva chamada ""a exibição sem impedimentos do campo da oração"". O ensinamento central é sobre o poder da dedicação do mérito. Ratnacūḍa explica que toda a sua vasta fortuna e habilidade de ensinar o Dharma surgiram de um único ato de generosidade em uma vida passada — oferecer um grão de incenso a um Buda — que ele então dedicou a três objetivos: ver todos os kalyāṇamitras, todos os Budas e todos os bodhisattvas.","A casa de dez andares é a principal manifestação. Cada andar representa um nível de prática: - Andares inferiores: Práticas fundamentais como a generosidade de comida e roupas. - Quinto andar: Bodhisattvas do quinto bhūmi discutindo os tratados. - Sexto andar: Bodhisattvas praticando a perfeição da sabedoria. - Sétimo andar: Bodhisattvas irreversíveis. - Oitavo andar: Bodhisattvas manifestando-se em todos os reinos. - Nono andar: Bodhisattvas em sua última vida. - Décimo andar: A visão completa de todos os Tathāgatas, desde suas primeiras aspirações até o parinirvāṇa.","Sudhana aprende sobre o poder exponencial da dedicação do mérito e como um pequeno ato, quando dedicado à iluminação de todos os seres, pode gerar resultados inconcebíveis. Ele também ganha uma compreensão visual e hierárquica dos estágios do caminho do bodhisattva através da arquitetura da casa.","Ratnacūḍa humildemente admite que só conhece este portal da liberação e direciona Sudhana para encontrar o vendedor de perfumes Samantanetra na cidade de Samantamukha, na terra de Vetramūlaka.","O uso da arquitetura como uma metáfora para os estágios do caminho espiritual. A demonstração do poder de um único ato de generosidade e da dedicação do mérito. A narrativa de uma vida passada como a causa direta das circunstâncias presentes."
"34bb83e0-9f4e-48fd-8ece-dc87d6b582bc",2025-07-21T19:58:57Z,2025-07-22T11:17:43Z,"540c04c9-09fc-436f-957a-b842dc06a474",2,"SAMANTABHADRA","Completamente Bom","Jetavana, no parque de Anāthapiṇḍada em Śrāvastī.","Após o Buda entrar no samādhi ""O Rugido do Leão"", o bodhisattva Samantabhadra assume a liderança para explicar a profundidade desse estado à assembleia.","A grande assembleia de bodhisattvas reunida em Jetavana. Eles não são apenas ouvintes passivos, mas participantes ativos que, após serem iluminados pela luz do Buda, manifestam seus próprios poderes miraculosos.","Samantabhadra primeiro ensina em prosa e depois recita versos poéticos para reforçar os dez pontos. No final do capítulo, após as manifestações do Buda, Mañjuśrī também recita versos, observando e louvando os milagres que emanam da assembleia.","O Ensinamento de Samantabhadra revela que, no samādhi búdico, a consciência percebe simultaneamente budas infinitos em cada átomo, manifestações búdicas instantâneas em todos os reinos, emanações de cada poro corporal e a unificação de todos os campos búdicos através dos três tempos - demonstrando que a realização búdica é interpenetrante e infinitamente expansiva, onde cada parte contém o todo na ""igualdade"" essencial da existência.","'- A Luz do Buda: Para confirmar o ensinamento, o Buda emite de sua ūrṇā (tufo de cabelo entre as sobrancelhas) um grande raio de luz chamado ""iluminação dos três tempos focada em todas as entradas para o reino do Dharma"". Essa luz ilumina todos os reinos do universo.","O capítulo demonstra um processo pedagógico em três etapas: 1) Ensinamento teórico (Samantabhadra). 2) Confirmação experiencial (a luz do Buda e a visão da assembleia). 3) Expressão da realização (as emanações da própria assembleia, que passa a guiar ativamente outros seres).","O capítulo solidifica a base cosmológica do sutra e prepara o terreno para a jornada que se seguirá, com a introdução do próximo kalyāṇamitra.","'- A Estrutura dos Dez Ensinamentos: A apresentação altamente estruturada dos dez pontos é a espinha dorsal do capítulo."
"3df64ed8-855a-49b8-9aae-21ed7bed7a58",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",33,"STHĀVARĀ","A Estável","O bodhimaṇḍa (local da iluminação) na terra de Magadha.","Ao chegar ao bodhimaṇḍa, Sudhana é recebido por Sthāvarā e um milhão de outras deusas da terra que, em sua chegada, fazem o mundo tremer, chover flores e perfumes, e revelam tesouros da terra. Sthāvarā se apresenta como uma testemunha das raízes de mérito que o próprio Sudhana plantou naquele local em vidas passadas.","Um milhão de deusas da terra que agem em uníssono com Sthāvarā para receber Sudhana.","Sthāvarā pergunta a Sudhana se ele deseja ver a prova de seus méritos passados. Após a concordância de Sudhana, ela revela os tesouros. Ela então explica sua própria liberação, a ""essência da sabedoria invencível"", que ela pratica desde a era do Buda Dīpaṅkara, o que lhe permite seguir e proteger todos os bodhisattvas e testemunhar a atividade incessante de todos os budas.","A liberação do bodhisattva chamada a ""essência da sabedoria invencível"". O ensinamento central é que as práticas e méritos de um bodhisattva não se perdem, mas são preservados e testemunhados pela própria terra. Sthāvarā demonstra que a jornada de Sudhana é sustentada por suas próprias ações passadas, revelando a ele os frutos tangíveis de seu mérito.","A principal manifestação é a revelação dos tesouros de Sudhana. Ao bater o pé no chão, Sthāvarā faz com que surjam da terra milhões de tesouros preciosos, explicando que eles são o amadurecimento do mérito de Sudhana e estão lá para ele usar. Outros milagres incluem o tremor da terra, a iluminação do mundo, o florescimento de todas as árvores e o som de incontáveis instrumentos musicais.","Sudhana aprende uma lição fundamental sobre a causalidade kármica: ele vê, de forma concreta, que suas ações passadas geraram resultados tangíveis que agora sustentam sua jornada espiritual. Ele compreende que o caminho do bodhisattva é contínuo através das vidas e que o próprio mundo serve como guardião e testemunha do mérito.","Sthāvarā, humildemente, afirma que conhece apenas esta liberação e não pode compreender a conduta dos bodhisattvas mais avançados. Ela direciona Sudhana para a cidade de Kapilavastu para encontrar seu próximo guia, a deusa da noite Vāsantī.","O Mérito Próprio como Tesouro: A manifestação dos tesouros não é um presente, mas a revelação do mérito acumulado pelo próprio praticante."
"41b6eedd-d64a-4d97-9ab8-85697c265d23",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",44,"MĀYĀDEVĪ","Ilusão, Mãe do Buda","Em um kūṭāgāra (pavilhão) miraculoso que surge do chão, em um grande lótus de joias.","Antes de encontrar Māyādevī, Sudhana é recebido por várias deusas que o guiam e preparam, ensinando-o sobre a purificação da ""cidade da mente"" como pré-requisito para encontrar um verdadeiro kalyāṇamitra. Finalmente, ele vê Māyādevī em um trono magnífico, seu corpo transcendendo todas as formas mundanas e divinas.","Embora o encontro pareça individual, a assembleia é cósmica e visionária, incluindo todos os seres e budas do passado, presente e futuro que estão conectados à sua prece e à sua função como mãe dos Budas.","Māyādevī explica sua liberação, revelando que seu papel como mãe dos budas se estende por todos os reinos e todos os tempos. Ela narra como, no momento da concepção do Bodhisattva Siddhārtha, raios de luz de todos os budas entraram nela, permitindo-lhe perceber a totalidade da atividade búdica. Ela também conta a história de sua própria aspiração original, em uma vida passada como a deusa do bodhimaṇḍa Netraśrī, onde ela fez o voto de ser sempre a mãe de uma encarnação passada de Vairocana.","A liberação do bodhisattva chamada ""a exibição das conjurações ilusórias da sabedoria da grande prece"". O ensinamento central de Māyādevī é que ela, através do poder de suas preces e de sua realização, serve como a mãe de todos os bodhisattvas em sua existência final, não apenas do Buda Śākyamuni. Sua liberação é a capacidade de fornecer o receptáculo perfeito (o útero) para o nascimento de um ser destinado à iluminação, um ato que é em si uma manifestação da sabedoria que compreende a natureza ilusória do nascimento e da existência.","O corpo de Māyādevī é a principal manifestação. Seu útero se torna vasto como o espaço, capaz de conter assembleias inconcebíveis de bodhisattvas, devas e outros seres que vêm testemunhar a residência do bodhisattva no útero. Em seus poros, Sudhana vê as vidas passadas do Buda, seus atos de generosidade, e as miríades de reinos onde ele praticou. O nascimento do bodhisattva é acompanhado por dez presságios e dez manifestações de luz, e o próprio corpo de Māyādevī irradia uma luz que ofusca todos os outros brilhos no universo.","Sudhana aprende que o nascimento de um Buda não é um evento biológico comum, mas um ato cósmico e miraculoso, facilitado pela compaixão e sabedoria de um ser como Māyādevī. Ele compreende o conceito de ""maternidade universal"", a capacidade de nutrir e dar à luz a iluminação em todos os seres, e como isso está enraizado em preces e práticas de eras incontáveis.","Māyādevī, com humildade, afirma que conhece apenas este portal da liberação. Ela direciona Sudhana para o paraíso Trāyastriṃśa para encontrar seu próximo guia, a filha do deva Smṛtimat, chamada Surendrābhā.","'- Mãe de Todos os Budas: O capítulo redefine radicalmente Māyādevī, não como a mãe de um único Buda histórico, mas como um princípio cósmico, a matriz que dá à luz todos os seres iluminados."
"4669b1fc-d2ca-4647-afe4-f670e60db501",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",38,"PRAŚĀNTARUTASĀGARAVATĪ","Aquela que Possui o Oceano de Sons Pacíficos","No bodhimaṇḍa.","Sudhana encontra a próxima deusa da noite, cujo nome significa ""Aquela Cujo Som é Pacífico como o Oceano"", e ela o ensina sobre a alegria que surge da visão da atividade búdica.","A assembleia é multifacetada, consistindo em sua própria visão dos budas e bodhisattvas, e também em todos os seres que ela guia, desde aqueles que ela desencoraja dos prazeres mundanos até aqueles que ela estabelece no caminho para a iluminação.","A deusa descreve sua liberação como uma fonte de alegria inesgotável. Ela detalha as várias visões que a enchem de alegria — como ver as assembleias de bodhisattvas, o corpo do Buda Vairocana e suas manifestações infinitas. Ela também explica como usa essa alegria para ensinar o Dharma, adaptando-o para transformar o apego em desapego e a ignorância em sabedoria. Ela narra sua jornada passada, começando com sua aspiração sob o Buda Avivartyadharmadhātunirghoṣa.","A liberação do bodhisattva chamada ""a exibição em cada instante mental do surgimento do poder de vasta alegria"". O ensinamento central é que a alegria de um bodhisattva surge da contemplação da vastidão da atividade dos budas e de sua própria capacidade de beneficiar os seres. Ela explica que sua prática é eliminar o sofrimento e a infelicidade e, em seguida, guiar os seres para o deleite do Dharma, culminando na felicidade suprema da onisciência.","A principal manifestação é a alegria visionária da deusa. Ao ver o corpo do Buda Vairocana, suas emanações de luz, as emanações de corpos de budas de seus poros, as emanações de incontáveis praticantes do caminho do bodhisattva e a emanação de todos os tipos de seres (devas, nāgas, etc.), ela experimenta um oceano de alegria em cada instante. Essa alegria não é passiva, mas a inspira a ensinar o Dharma de uma forma que traz felicidade a todos.","Sudhana aprende que a alegria é um componente essencial e um resultado da prática do bodhisattva. Ele entende que a contemplação das qualidades e atividades dos budas é uma fonte inesgotável de inspiração e deleite, que por sua vez se torna a energia para beneficiar os outros.","A deusa humildemente admite que conhece apenas este portal da alegria e direciona Sudhana para a próxima deusa da noite, Sarvanagararakṣāsambhavatejaḥśrī.","'- Alegria Contemplativa: A prática é centrada na alegria que surge da visão da atividade búdica, em vez de uma ação externa."
"468f2962-0310-4238-92b2-9a2ca4f85128",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",29,"VEṢṬHILA","O Envolvente","A cidade de Śubhapāraṃgama.","Sudhana encontra Veṣṭhila, um devoto que faz oferendas a um santuário que contém um trono de sândalo de um Tathāgata. Ele representa a realização que surge da devoção e da compreensão da natureza contínua e incessante dos budas.","A assembleia é visionária, composta pela linhagem infinita de todos os budas do passado, presente e futuro, que aparecem na mente de Veṣṭhila através de seu samādhi.","Veṣṭhila explica a Sudhana que sua realização surgiu ao abrir a porta do santuário. Ele detalha sua visão da sucessão ininterrupta de todos os budas dos três tempos e através de todos os reinos, afirmando que retém perfeitamente todos os seus ensinamentos. Ele enfatiza que esta sucessão de budas é incessante e conhecida apenas através da fé e diligência.","A liberação do bodhisattva chamada ""o alcance do cume da inexauribilidade"". O ensinamento fundamental é que os Tathāgatas, na verdade, nunca entram no parinirvāṇa final; eles apenas manifestam isso como um meio hábil para inspirar os seres. Através desta compreensão, Veṣṭhila alcançou o samādhi chamado ""a exibição da família incessante dos budas"".","A principal manifestação é a visão de Veṣṭhila. Ao entrar em samādhi, ele percebe, em um único instante mental, a sucessão ininterrupta de todos os budas do passado, presente e futuro. Essa visão se expande exponencialmente, de cem budas para um número igual aos átomos em incontáveis reinos búdicos. Ele não apenas vê os budas, mas toda a sua jornada: suas primeiras aspirações, a purificação de seus reinos, a realização das perfeições e o giro da Roda do Dharma.","Sudhana aprende sobre a continuidade da presença búdica. Ele compreende que o parinirvāṇa é um meio hábil e que a atividade iluminada é incessante. A lição sobre a ""família dos budas"" reforça a ideia de uma linhagem contínua de sabedoria e compaixão que transcende o tempo.","Veṣṭhila humildemente admite que só conhece esta liberação. Ele então dá a Sudhana uma das mais famosas direções da jornada: ir para o sul, para o Monte Potalaka, a residência do bodhisattva Avalokiteśvara. Ele descreve a beleza da morada de Avalokiteśvara em versos poéticos, preparando Sudhana para o encontro com o grande bodhisattva da compaixão.","A Natureza do Nirvāṇa: O capítulo oferece um ensinamento profundo sobre o nirvāṇa não ser uma aniquilação, mas uma manifestação didática."
"4881e5c3-c1b4-4a7f-9186-303cf7f63806",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",30,"AVALOKITEŚVARA","Senhor que Ouve os Clamores do Mundo","O Monte Potalaka, descrito como um paraíso terrestre, com pastagens verdejantes, nascentes cristalinas e florestas, onde Avalokiteśvara ensina em uma encosta.","Seguindo a direção de Veṣṭhila, Sudhana finalmente chega à morada de Avalokiteśvara. A visão do bodhisattva o enche de uma fé profunda, e ele reflete que encontrar um kalyāṇamitra é o mesmo que encontrar todos os budas. Avalokiteśvara o saúda, reconhecendo suas qualidades e sua aspiração.","Uma vasta assembleia de incontáveis bodhisattvas que estão sentados em rochas de joias, ouvindo o ensinamento sobre o amor e a compaixão. No final do capítulo, outro grande bodhisattva, Ananyagāmin, chega do leste de forma milagrosa, fazendo todo o mundo tremer e se transformar em joias.","O diálogo é centrado na compaixão ativa. Após a saudação, Avalokiteśvara explica sua liberação e detalha as inúmeras maneiras pelas quais ele protege os seres do medo. Ele ensina que seu objetivo final é estabelecer todos os seres de forma irreversível no caminho para a iluminação completa.","O ""portal sem impedimentos da grande compaixão"". Este é o ensinamento central de Avalokiteśvara, que consiste em uma prática incessante para proteger e libertar todos os seres de todos os tipos de medo e sofrimento, sem exceção. Sua compaixão não é passiva, mas uma força ativa que se manifesta de inúmeras formas para guiar os seres.","Avalokiteśvara manifesta seu poder de várias maneiras. Ele aparece em formas adaptadas às necessidades de cada ser, usa os quatro meios de reunir discípulos (generosidade, palavras amáveis, benefício e consistência) e, o mais importante, oferece proteção contra todos os tipos de medo. Ele recita uma longa prece e versos detalhando como a simples recordação de seu nome pode salvar os seres de perigos físicos (prisão, execução, animais selvagens, fogo, água), sociais (disputas legais, má reputação) e espirituais (renascimentos inferiores, separação de entes queridos).","Sudhana recebe o ensinamento sobre a compaixão em sua forma mais ativa e protetora. Ele aprende que a compaixão de um bodhisattva não é apenas um sentimento, mas uma força poderosa que pode intervir diretamente no mundo para aliviar o sofrimento. A chegada de Ananyagāmin expande ainda mais sua visão sobre as capacidades dos grandes bodhisattvas.","Após seu ensinamento, Avalokiteśvara direciona Sudhana para seu próximo guia, o recém-chegado bodhisattva Ananyagāmin, para que ele possa continuar sua investigação sobre a conduta do bodhisattva.","'- A Prece de Proteção: O capítulo contém a famosa prece e os versos de Avalokiteśvara, que se tornaram uma prática central em muitas tradições budistas para invocar proteção contra o medo e o perigo."
"563f5675-ae4c-480c-8114-a80b099fe77b",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",43,"GOPĀ","Guardiã","No salão de assembleia dos bodhisattvas chamado ""Luz Iluminadora do Reino do Dharma"", na cidade de Kapilavastu.","Sudhana chega ao salão de assembleia e é saudado pela deusa do salão, Aśokaśrī, que o louva por sua dedicação. Ele então encontra Gopā, sentada em um trono de lótus, rodeada por oitenta e quatro mil mulheres de famílias reais que compartilham suas mesmas aspirações e práticas passadas.","Oitenta e quatro mil mulheres de famílias reais que são suas companheiras no caminho.","Sudhana faz uma série de perguntas profundas sobre a natureza paradoxal da conduta do bodhisattva (como eles podem transcender o mundo e ainda assim atuar nele). Gopā responde explicando as dez qualidades que permitem a um bodhisattva realizar essa conduta, como confiar em kalyāṇamitras, ter uma vasta aspiração e uma compaixão pura. Ela então descreve sua própria liberação, detalhando a vastidão de sua visão, que abrange todo o escopo da história cósmica e da atividade de todos os budas e bodhisattvas.","A liberação do bodhisattva chamada ""o campo da visão de todos os caminhos do oceano de samādhis dos bodhisattvas"". Gopā ensina que os bodhisattvas, embora atuem no saṃsāra, não são manchados por ele. Eles compreendem a natureza ilusória dos fenômenos, mas não abandonam os seres. Sua liberação lhe permite observar, em um único instante, todos os kalpas, todos os budas que surgiram, todas as suas ações passadas, suas assembleias, seus ensinamentos e a jornada de todos os seus seguidores (śrāvakas, pratyekabuddhas e bodhisattvas) com detalhes perfeitos.","A principal manifestação é a própria visão de Gopā. Através de seu samādhi, ela tem acesso a uma memória cósmica completa, percebendo a totalidade da atividade búdica nos três tempos através de incontáveis reinos, incluindo a jornada completa do Buda Vairocana desde suas primeiras aspirações.","Sudhana aprende sobre a natureza não-dual da prática do bodhisattva. Ele compreende que, para um bodhisattva realizado, não há contradição entre a sabedoria que transcende o mundo e a compaixão que atua nele. Ele aprende que a realização mais elevada envolve uma visão panorâmica e onisciente de toda a atividade do Dharma através do tempo e do espaço.","Gopā humildemente admite que seu conhecimento se limita a este portal da liberação. Ela direciona Sudhana para encontrar seu próximo guia, a mãe do Buda, Māyādevī, para aprender sobre o voto da grande compaixão dos bodhisattvas.","'- A Perspectiva da Esposa do Buda: Oferece um raro vislumbre da perspectiva de Gopā, retratando-a não como uma figura abandonada, mas como uma bodhisattva altamente realizada por direito próprio."
"568d50db-2b7c-4def-b902-057c9e1e17e4",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",32,"MAHĀDEVA","Grande Deva","Um templo na encruzilhada da cidade de Dvāravatī.","Sudhana encontra Mahādeva, uma deidade que ensina o Dharma em uma encruzilhada movimentada, demonstrando sua capacidade de interagir com o mundo de forma direta e poderosa.","A assembleia é composta por todos os habitantes da cidade de Dvāravatī e os inumeráveis seres que ele beneficia através de suas manifestações, que são inspirados à generosidade e corrigidos em seu comportamento através de seus meios hábeis.","Mahādeva primeiro louva a raridade e a importância dos bodhisattvas. Ele então demonstra sua liberação, a ""rede de nuvens"", manifestando os tesouros e explicando seus métodos de ensino adaptativos, que visam desviar os seres do não-virtuoso e estabelecê-los nas perfeições.","A liberação do bodhisattva chamada a ""rede de nuvens"" (net of clouds). Este ensinamento opera de duas maneiras principais:","'- Braços que Alcançam os Oceanos: Mahādeva estende seus quatro braços para trazer água dos quatro grandes oceanos e lavar sua boca, um gesto de poder cósmico.","Sudhana aprende sobre a aplicação dual da sabedoria de um bodhisattva: por um lado, a generosidade ilimitada para criar mérito, e por outro, o uso de meios hábeis, por vezes chocantes e severos, para subjugar as aflições e inspirar a prática correta. Ele aprende que a compaixão pode se manifestar de formas que transcendem as noções convencionais de gentileza.","Mahādeva, com humildade, afirma que conhece apenas esta liberação da ""rede de nuvens"" e não pode compreender a conduta dos bodhisattvas que são como Indra lutando contra os kleshas. Ele direciona Sudhana para a terra de Magadha, no bodhimaṇḍa, para encontrar seu próximo guia: a deusa da terra chamada Sthāvarā.","'- Divindade na Encruzilhada: O kalyāṇamitra é uma deidade operando no coração de uma cidade, mostrando a presença do sagrado no mundano."
"62814e7c-3f90-421e-bed6-b30c1670c66b",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",20,"ANALA","Fogo","A cidade de Tāladhvaja, especificamente na sala do trono do rei e, posteriormente, em seu palácio.","Sudhana encontra o Rei Anala presidindo um cenário de punições terríveis. Ele testemunha executores de aparência demoníaca mutilando e matando criminosos, o que o enche de repulsa. Ele duvida que tal rei, engajado em atos que parecem violar os princípios de um bodhisattva, possa ser um verdadeiro kalyāṇamitra.","A assembleia inicial é composta por dez mil ministros e os executores e criminosos ilusórios. Uma assembleia de devas também intervém do céu para guiar Sudhana.","O capítulo se desenrola em uma sequência dramática:    1.  Sudhana testemunha a violência e duvida do rei.
    2.  Devas aparecem no céu, repreendendo Sudhana por duvidar e o lembrando que a sabedoria e os meios hábeis de um bodhisattva são inconcebíveis.
    3.  Sudhana, arrependido, aproxima-se do rei e pede o ensinamento.
    4.  O Rei Anala o leva para seu palácio e revela que tudo era uma ilusão, explicando que ele nunca faria mal a nenhum ser e que usa essas manifestações para guiar seu povo para longe do mal e estabelecê-los no caminho da onisciência.
","A liberação do bodhisattva chamada a ""realização de ilusões"" (attainment of illusions). O ensinamento central é que a compaixão pode se manifestar de formas paradoxais. Anala revela que todas as execuções e sofrimentos são meras ilusões, criadas por ele como um meio hábil para chocar e dissuadir seus súditos de cometerem os dez atos não-virtuosos. Ele ensina que um bodhisattva pode usar a compreensão da natureza ilusória dos fenômenos para guiar os seres de maneiras não convencionais.","A principal manifestação é a criação de ilusões hiper-realistas: executores, criminosos, e os atos de violência. O contraste entre a cena horrível das punições e a magnificência do palácio do rei — para onde ele leva Sudhana depois — serve para acentuar a natureza ilusória da experiência.","Sudhana aprende uma lição fundamental sobre não julgar pelas aparências e sobre a natureza complexa dos meios hábeis (upāya). Ele compreende que a compaixão de um bodhisattva pode transcender as noções convencionais de bem e mal. Sua fé nos kalyāṇamitras é testada e fortalecida.","O Rei Anala humildemente admite que só conhece esta liberação através das ilusões e direciona Sudhana para a cidade de Suprabha para encontrar seu próximo guia, o Rei Mahāprabha.","Meios Hábeis Paradoxais: O uso chocante da violência ilusória para ensinar a não-violência."
"65a656f6-d944-4547-acad-93b9e6880154",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",14,"SUDARŚANA","Belo de se ver","Uma densa floresta na terra de Trinayana.","Sudhana encontra o bhikṣu Sudarśana, um jovem monge que, apesar de recém-ordenado nesta vida, possui a aparência física perfeita de um grande ser, com todas as marcas maiores e menores de um Buda. Ele está engajado em uma caminhada meditativa (caṅkrama), e todo o seu ser e ambiente são uma manifestação de sua profunda realização.","Uma vasta assembleia de seres celestiais (devas, nāgas, yakṣas, gandharvas, etc.) que não são meros espectadores, mas participantes ativos, servindo e honrando cada movimento de Sudarśana, transformando sua caminhada meditativa em uma procissão cósmica.","Sudhana, maravilhado, pede instrução. Sudarśana explica que, embora jovem, ele praticou o celibato na presença de um número de Budas igual aos grãos de areia de 38 rios Ganges. Ele detalha como, a partir de uma única aspiração, ele pode perceber simultaneamente incontáveis reinos búdicos, receber a chuva do Dharma de incontáveis Budas e purificar todos os campos da prática.","A liberação do bodhisattva chamada a ""lâmpada da sabedoria que nunca se extingue"". O ensinamento demonstra como uma única aspiração, mantida com dedicação através de incontáveis vidas, pode unificar a prática e culminar em uma visão simultânea de todos os reinos búdicos, ensinamentos e condutas.","O corpo de Sudarśana é a principal manifestação, exibindo todas as marcas da perfeição física de um Buda. Sua caminhada meditativa é um evento cósmico: devas de todas as classes o servem, segurando lótus para seus pés, iluminando seu caminho, e fazendo chover flores e perfumes. Cada passo dele é um ato que purifica reinos búdicos e beneficia seres.","Sudhana aprende sobre o poder acumulado da prática contínua ao longo de incontáveis eras. Ele testemunha como a realização espiritual pode se manifestar fisicamente, até nos menores detalhes, e como uma única aspiração focada pode abranger a totalidade da prática do bodhisattva, transcendendo o tempo.","Sudarśana, com humildade, afirma que conhece apenas esta liberação e direciona Sudhana para encontrar seu próximo guia, o menino Indriyeśvara, na cidade de Sumukha, na terra de Śramaṇa maṇḍala.","A descrição detalhada do corpo do monge com as marcas de um Buda. O poder da caminhada meditativa como uma forma de prática cósmica. A ideia de que uma única aspiração pode conter e manifestar a prática de incontáveis kalpas."
"672b45df-1115-4c62-86f1-04957bc08f97",2025-07-21T19:58:57Z,2025-07-21T19:59:41Z,"540c04c9-09fc-436f-957a-b842dc06a474",8,"MUKTAKA","Libertado","A cidade de Vanavāsī.","Sudhana viaja por doze anos, demonstrando uma perseverança extraordinária, até finalmente encontrar Muktaka. Ele se aproxima com grande humildade, expressando a alegria pela raridade de encontrar um verdadeiro kalyāṇamitra e detalha sua vasta aspiração de servir a todos os Budas e Bodhisattvas.","O foco está na interação direta entre Sudhana e Muktaka e na visão interna que Sudhana tem da assembleia de incontáveis Budas dentro do corpo de Muktaka.","Sudhana faz uma longa e detalhada súplica sobre sua aspiração. Em resposta, Muktaka entra em samādhi. Ao emergir, ele explica que a visão que Sudhana teve não é um evento externo, mas uma manifestação da própria mente de Sudhana, abençoada pelo poder de sua prática. Ele usa as analogias do sonho, reflexo e eco para ilustrar este ponto.","A Liberação da ""Exposição Sem Impedimentos"" (unimpeded display). A lição central, revelada através de uma visão milagrosa e de uma instrução direta, é que toda a jornada espiritual, incluindo as visões de Budas e reinos búdicos, é uma manifestação e bênção da própria mente do praticante. Ele ensina que os Budas não vêm de outro lugar, nem o praticante vai a outro lugar; a percepção é como um sonho ou um reflexo. A chave é cultivar a própria mente.","Ao entrar em samādhi, do corpo purificado de Muktaka, Sudhana testemunha uma manifestação inconcebível: incontáveis reinos búdicos nas dez direções, cada um com seu Buda, assembleia, ensinamentos e o ciclo de vida completo de seus Budas — do nascimento ao parinirvāṇa — tudo acontecendo simultaneamente, sem obstrução, dentro do corpo de Muktaka.","Sudhana recebe um dos ensinamentos mais profundos até o momento: a natureza da realidade espiritual como uma projeção da mente. Ele aprende que a jornada não é sobre viajar para reinos externos, mas sobre purificar a própria mente a ponto de ela poder refletir a realidade búdica, marcando uma transição da busca externa para a realização interna.","Muktaka, seguindo o padrão, admite que conhece apenas esta liberação e não pode compreender a conduta dos bodhisattvas cuja sabedoria é como um oceano. Ele direciona Sudhana para seu próximo guia: o bhikṣu Sāgaradhvaja, que reside em Milaspharaṇa, na ponta do continente de Jambudvīpa.","'- Jornada de Doze Anos: A longa duração da busca de Sudhana enfatiza a importância da perseverança."
